adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,runtime
False,/vVBcIN68kFq681b4lObiNJhEVro.jpg,"['Drama', 'Romance']",453,en,A Beautiful Mind,"Brilliant mathematician, John Nash, is on the brink of international acclaim when he becomes entangled in a mysterious conspiracy.",51.693,/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,2001-12-14,A Beautiful Mind,False,7.86,9982,
False,/sPPsR9f4K0movWVQ99u4uMqFzEL.jpg,"['Romance', 'Science Fiction', 'Drama']",152601,en,Her,"In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",69.184,/lEIaL12hSkqqe83kgADkbUqEnvk.jpg,2013-12-18,Her,False,7.858,14009,
False,/hKrrCigPFmhv1bg5IJl9nzjEaN4.jpg,"['Drama', 'Romance']",631,en,Sunrise: A Song of Two Humans,"A married farmer falls under the spell of a slatternly woman from the city, who tries to convince him to drown his wife.",16.273,/oj8ZW8jKXBSs8F1e5iWsTUeXSJW.jpg,1927-11-04,Sunrise: A Song of Two Humans,False,7.858,768,
False,/yjGllQUm28R4X9xD9T5xMszirgw.jpg,"['Crime', 'Drama']",235,en,Stand by Me,"After learning that a boy their age has been accidentally killed near their rural homes, four Oregon boys decide to go see the body. On the way, Gordie,  Vern, Chris and Teddy encounter a mean junk man and a marsh full of leeches, as they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.",56.654,/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,1986-08-08,Stand by Me,False,7.858,5707,
False,/6cqogY7SYppI0ZNchaTKszSkxwH.jpg,"['Romance', 'Thriller']",652722,es,En brazos de un asesino,"Victor (William Levy) is one of the world’s most handsome  men, but he has a deep secret – he is a cold blooded assassin. Smooth talking and seductive, Victor was raised to do one thing only, which is to kill for money. When he is sent to the home of a brutal drug lord to collect payment for his most recent hit, he encounters the beautiful Sarai (Alicia Sanz), who has been forced to spend the last 9 years of her life with the drug lord.",21.506,/iqRUOtbDunNq7gTux3zXz25Krwp.jpg,2019-12-06,In the Arms of an Assassin,False,7.857,389,
False,/ePq5SQuGHbQ209pf4ViE747dGCw.jpg,"['Drama', 'Romance']",1394,ru,Ностальгия,A Russian poet and his interpreter travel to Italy to research the life of an 18th-century composer.,18.42,/fCYSidPXp3LpDa9wlLNv0gZvjyF.jpg,1983-05-01,Nostalgia,False,7.857,503,
False,/eMgflonfRY89Zj4LZykJKPpG4wg.jpg,['Drama'],596,en,The Grapes of Wrath,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.",22.803,/eUcxMVBIA0Jg8l1RGUqycrc3eIQ.jpg,1940-03-15,The Grapes of Wrath,False,7.855,943,
False,/7Gzsn4yiwMSXvYcbWXsoDhq8QO2.jpg,"['Romance', 'Drama']",632322,en,All My Life,"It was a chance meeting started by one of Sol’s friends trying to chat up Jennifer. However, in the end, it was those two who hit it off. Sol enjoyed Jen’s smile, her effort, and how silly she could be. Jen enjoyed Sol’s cooking, his athleticism, and that he would join her in fun moments. As you can imagine, love bloomed, and things got serious. Jen’s investment in Sol led to her pushing him to follow his dreams and even move in to save money. Sol’s investment in Jen well, it led to him proposing. But what started as a liver tumor grew into full-on cancer, so with a diagnosis of 6 months to live, Sol and Jennifer try to make the best of it.",31.262,/xoKZ4ZkVApcTaTYlGoZ3J8xcIzG.jpg,2020-10-23,All My Life,False,7.854,468,
False,/ke3lanTAgCqPMpOyutIfXzYih2s.jpg,"['Drama', 'Romance']",266856,en,The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",36.109,/wucOQrqihOtHToP7UAPKMFRJ9LL.jpg,2014-11-26,The Theory of Everything,False,7.854,10397,
False,/rcUcYzGGicDvhDs58uM44tJKB9F.jpg,"['Animation', 'Family', 'Fantasy', 'Action', 'Adventure']",527774,en,Raya and the Last Dragon,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",117.614,/lPsD10PP4rgUGiGR4CCXA6iY0QQ.jpg,2021-03-03,Raya and the Last Dragon,False,7.853,6652,
False,/p69ybBV94wSmyCGE2y2pH9U86l0.jpg,"['Comedy', 'War']",198,en,To Be or Not to Be,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",20.966,/dDQRpEoyjHT4fzw9cNklIvZuXYg.jpg,1942-03-05,To Be or Not to Be,False,7.853,686,
False,/gGeoc8rFfPRIakXNttoFU85YVwv.jpg,"['Crime', 'Drama', 'Mystery', 'TV Movie']",379170,en,Sherlock: The Abominable Bride,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,32.014,/hibE8cyZs2Bm0o4WaWd1pppvjO2.jpg,2016-01-01,Sherlock: The Abominable Bride,False,7.852,2215,
False,/wFSXN4CaDfmUURbEbghhK6m7WPI.jpg,['Drama'],582927,es,Ya no estoy aquí,"In Monterrey, Mexico, a young street gang spends their days dancing to slowed-down cumbia and attending parties. After a mix-up with a local cartel, their leader is forced to migrate to the U.S. but quickly longs to return home.",24.863,/AtfK71xkVaaHTZwU5mgfDgBqg9Y.jpg,2019-10-21,I'm No Longer Here,False,7.851,474,
False,/sIMyHMcbFR1jeQ8OC1Y2b93EhXN.jpg,"['Animation', 'Comedy', 'Adventure', 'Family']",573164,es,Un rescate de huevitos,Toto and his friends must rescue his egg children after they're taken away for a gourmet food event in Africa.,27.406,/7he8glf7j41d3amgf4Nbpt3HVq1.jpg,2021-08-12,An Egg Rescue,False,7.851,399,
False,/pyCUjcPHZrMY125lWpWAxEexe7C.jpg,['Drama'],23160,hu,Werckmeister harmóniák,A mysterious circus excites a small Hungarian town into a rebellion when a promised act doesn't perform.,24.265,/fzG0xks6HNSnQg6atlF98brHvIT.jpg,2001-02-01,Werckmeister Harmonies,False,7.851,316,
False,/AoWW2J4PoDe0IPuCVQOk50QFS4D.jpg,['Drama'],16804,ja,おくりびと,"Daigo, a cellist, is laid off from his orchestra and moves with his wife back to his small hometown where the living is cheaper. Thinking he’s applying for a job at a travel agency he finds he’s being interviewed for work with departures of a more permanent nature – as an undertaker’s assistant.",23.699,/1dS27ap2c2nXcxIkSEjwMN0Kxsr.jpg,2008-09-13,Departures,False,7.851,807,
False,/44Ntdh1CuV83bkBRq8zOUeS3O0P.jpg,"['Adventure', 'Drama', 'Western']",581,en,Dances with Wolves,"Wounded Civil War soldier John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",58.432,/cvaBVpS0GzKqBd63pFT8f1E8OKv.jpg,1990-03-30,Dances with Wolves,False,7.852,4106,
False,/1PnRPz4A4AguUEVOTcprIyctrax.jpg,"['Drama', 'Action']",59440,en,Warrior,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.",66.707,/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,2011-09-09,Warrior,False,7.849,4429,
False,/7KGdTzKux4fp5sW7hUM33NWqBU1.jpg,"['Adventure', 'Action']",89,en,Indiana Jones and the Last Crusade,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!",93.599,/sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg,1989-05-24,Indiana Jones and the Last Crusade,False,7.85,9880,
False,/4HWAQu28e2yaWrtupFPGFkdNU7V.jpg,"['Comedy', 'Crime', 'Mystery']",546554,en,Knives Out,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",113.223,/pThyQovXQrw2m0s9x82twj48Jq4.jpg,2019-11-27,Knives Out,False,7.848,12045,
False,/fRtQdiESAdt9rjXCvZhvkmprvac.jpg,"['Animation', 'War', 'Drama', 'Family']",435129,en,The Breadwinner,"A headstrong young girl in Afghanistan, ruled by the Taliban, disguises herself as a boy in order to provide for her family.",26.18,/2d6qmkJz9AWqmk9wBWtd2uFX89t.jpg,2017-11-17,The Breadwinner,False,7.848,810,
False,/sKobiTDiQbAvfp7TzxbHzHsRZmo.jpg,"['Drama', 'Crime', 'War']",430424,fr,Au revoir là-haut,"In November 1918, a few days before the Armistice, when Lieutenant Pradelle orders a senseless attack, he causes a useless disaster; but his outrageous act also binds the lives of two soldiers who have nothing more in common than the battlefield: Édouard saves Albert, although at a high cost. They become companions in misfortune who will attempt to survive in a changing world. Pradelle, in his own way, does the same.",28.696,/pkO5YoznMR9neuHVzhxHK9JJpAj.jpg,2017-10-25,See You Up There,False,7.849,1233,
False,/jB5zHG1eHh0OC1S61itXNApZlLD.jpg,"['Adventure', 'Comedy', 'Animation']",399174,en,Isle of Dogs,"In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island used as a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.",39.085,/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,2018-03-23,Isle of Dogs,False,7.849,4750,
False,/1xTUtI25j3TpKtJ7dyFvqCP2qaO.jpg,"['Crime', 'Drama']",5924,en,Papillon,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",40.979,/356oqQpug682OERsWV0bGZ0YxwQ.jpg,1973-12-16,Papillon,False,7.848,1853,
False,/4QHF7kAYjIpZ5U8A0amvhRkHlZ1.jpg,"['Drama', 'Action', 'History', 'War']",94047,ko,마이웨이,"During the invasion of Normandy the photograph of a slim Korean man in German uniform was found. It transpired that the man had served as a soldier in the Japanese, Russian and German armies. His incredible story inspired director Kang Je-Gyu to create this epic war drama.",25.121,/3moPqIC1EBFilLI3YJNa5Nfel3e.jpg,2011-12-21,My Way,False,7.846,373,
False,/pW1sEV4R2GL99OoUq73Pvf7r7Ce.jpg,"['Animation', 'Comedy', 'Drama']",24238,en,Mary and Max,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",52.719,/ebmsM382m9IClLUzKYY2U5biFwM.jpg,2009-02-09,Mary and Max,False,7.847,1915,
False,/nevS6wjzCxZESvmjJZqdyZ3RNQ6.jpg,"['Comedy', 'Crime']",115,en,The Big Lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",59.675,/9mprbw31MGdd66LR0AQKoDMoFRv.jpg,1998-03-06,The Big Lebowski,False,7.846,10928,
False,/580aO5umsOX5FAFmD6ObYvVuk6p.jpg,"['Comedy', 'Drama']",579245,fr,Hors Normes,"For twenty years, Bruno and Malik have lived in a different world—the world of autistic children and teens. In charge of two separate nonprofit organizations (The Hatch & The Shelter), they train young people from underprivileged areas to be caregivers for extreme cases that have been refused by all other institutions. It’s an exceptional partnership, outside of traditional settings, for some quite extraordinary characters.",23.431,/zJziqrnSOzKiV0TrNVZ3AS0NMKI.jpg,2019-10-23,The Specials,False,7.844,887,
False,/ypFD4TJ3nLJesou76V59CnweaT0.jpg,"['Drama', 'War', 'History']",715931,en,Emancipation,"Inspired by the gripping true story of a man who would do anything for his family—and for freedom. When Peter, an enslaved man, risks his life to escape and return to his family, he embarks on a perilous journey of love and endurance.",56.547,/s9sUK1vAaOcxJfKzNTszrNkPhkH.jpg,2022-12-02,Emancipation,False,7.845,1074,
False,/2xyyn4Rc9kbkaojG9am1FInCmxr.jpg,"['Animation', 'Comedy', 'Drama', 'Family']",293299,en,Feast,"This Oscar-winning animated short film tells the story of one man's love life as seen through the eyes of his best friend and dog, Winston, and revealed bite by bite through the meals they share.",15.155,/6hAgSxgd2YIK5pYhwowtnlGpwbe.jpg,2014-10-25,Feast,False,7.844,835,
False,/3TcUsPiVU0fSLX0Mk7lc3DDuzkY.jpg,"['Drama', 'War']",24167,it,La ciociara,"Widowed shopkeeper Cesira and her 13-year-old daughter Rosetta flee from the allied bombs in Rome during the second World War; they travel to the remote village where Cesira was born. During their journey and in the village and onward, the mother does everything she can to protect Rosetta. Meanwhile, a sensitive young intellectual, Michele, falls in love with Cesira.",25.2,/biWDAUQD58enMEcyO2BqIVSycF4.jpg,1960-12-22,Two Women,False,7.844,517,
False,/uiXmFezM5Xg1RWEIRxX8gjIUiWW.jpg,"['War', 'Drama', 'Thriller', 'Action']",2440,ko,공동경비구역 JSA,"Two North Korean soldiers are killed in the border area between North and South Korea, prompting an investigation by a neutral body. The sergeant is the shooter, but the lead investigator, a Swiss-Korean woman, receives differing accounts from the two sides.",50.004,/etoPOj0bXzfw0LBNslCxqO7MHuv.jpg,2000-09-09,Joint Security Area,False,7.844,676,
False,/puo6orN2BjQt1g4K0umVlooVff9.jpg,"['Animation', 'Comedy', 'Family']",585,en,"Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",174.148,/wFSpyMsp7H0ttERbxY7Trlv8xry.jpg,2001-11-01,"Monsters, Inc.",False,7.845,18095,
False,/tLoCvK6BHqeGOQ5MzfH8HVFKYoE.jpg,"['Thriller', 'TV Movie', 'Drama', 'Mystery']",185789,en,Mulholland Dr.,"Initially, ""Mulholland Dr."" was to mark David Lynch's return to television. It is a retooling of a script originally shot as a 94-minute pilot for a TV series (co-written with TV screenwriter Joyce Eliason) for the channel ABC, which had approved the script, but chose not even to air the pilot once it was done in 1999, despite Lynch's labours to cut the project to their liking. It was left in limbo until 18 month later French company Studio Canal Plus (also producer of 'The Straight Story') agreed to pay ABC $7 million for the pilot, and budget a few million more to turn the pilot into a two-hour, 27-minute movie. The cost of the film doubled to $14 million as sets had to be reconstructed and actors recalled.",12.933,/oGXtT5UW8lDWt8uxlww2zw9GmBs.jpg,1999-01-01,Mulholland Dr.,False,7.843,470,
False,/4GvEem97VxMtuhhwOZ4RtGXP37T.jpg,['Drama'],25364,en,Ace in the Hole,An arrogant reporter exploits a story about a man trapped in a cave to revitalize his career.,20.171,/gPVPzHEsJBX02HtBtIQgYnfeqNQ.jpg,1951-06-29,Ace in the Hole,False,7.843,639,
False,/sIZQA3FrXdVR5E6M3ctrAqitiQS.jpg,"['Drama', 'War', 'History']",14574,en,The Boy in the Striped Pyjamas,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",99.42,/sLwYSEVVV3r047cjrpRAbGgNsfL.jpg,2008-05-07,The Boy in the Striped Pyjamas,False,7.843,6997,
False,/m10uqk0HI5JcITAbxNJIIiGA8HP.jpg,"['Crime', 'Drama', 'Thriller']",968,en,Dog Day Afternoon,"Based on the true story of would-be Brooklyn bank robbers John Wojtowicz and Salvatore Naturile. Sonny and Sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. As Sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus.",24.956,/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg,1975-09-21,Dog Day Afternoon,False,7.842,2866,
False,/x5948QrtMqvnf2OBP9ESpdmONQa.jpg,"['Drama', 'History']",3870,it,Novecento,"The epic tale of a class struggle in twentieth century Italy, as seen through the eyes of two childhood friends on opposing sides.",25.376,/deWzfCC59tmtEQvKSmflDe14FvR.jpg,1976-08-28,1900,False,7.84,605,
False,/rTJRWO9zHcB29JecTXHg0wUa4Xs.jpg,['Western'],391,it,Per un pugno di dollari,"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.",48.143,/lBwOEpwVeUAmrmglcstnaGcJq3Y.jpg,1964-09-12,A Fistful of Dollars,False,7.838,4070,
False,/xFYpUmB01nswPgbzi8EOCT1ZYFu.jpg,"['Adventure', 'Action', 'Drama']",980489,en,Gran Turismo,The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,127.09,/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,2023-08-09,Gran Turismo,False,7.837,2493,
False,/jCPMzXwUMldzemkWPH4SoN9H23m.jpg,"['Crime', 'Drama', 'Thriller']",6075,en,Carlito's Way,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him, and lead a better life outside NYC.",37.438,/g6D7mjQtndu768cusGmoEQY9fTB.jpg,1993-11-10,Carlito's Way,False,7.837,3053,
False,/xWT5F1DNxciNLEMXRl49iq8zvN7.jpg,"['Fantasy', 'Animation', 'Family']",9479,en,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",90.257,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,1993-10-09,The Nightmare Before Christmas,False,7.837,9180,
False,/s46UYRkMY33leTQ9Y6gc3XVJnHR.jpg,"['Animation', 'Adventure', 'Mystery']",712454,fr,Le Sommet des dieux,A photojournalist's obsessive quest for the truth about the first expedition to Mt. Everest leads him to search for an esteemed climber who went missing.,17.742,/iowz7MwaTWMYlfLUE6GeM0m3Hze.jpg,2021-09-22,The Summit of the Gods,False,7.834,326,
False,/jtCNu6f3MCFuEQ4cyHcNdI1QUjI.jpg,"['Crime', 'Drama', 'Mystery']",93,en,Anatomy of a Murder,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim's mysterious business partner, who's hiding a dark secret.",25.636,/zMxLbSPpToTCc6yK2Gddhx6nHNN.jpg,1959-01-07,Anatomy of a Murder,False,7.83,936,
False,/A3BnHM8a56lsHwn4o7ogiq1KHGh.jpg,"['Adventure', 'Drama']",937746,it,Io capitano,"Longing for a brighter future, two Senegalese teenagers embark on a journey from West Africa to Italy. However, between their dreams and reality lies a labyrinth of checkpoints, the Sahara Desert, and the vast waters of the Mediterranean.",101.229,/arh0pfq8PfyLfob4ymMz8kzrVFR.jpg,2023-09-07,Io Capitano,False,7.829,582,
False,/7lG1yBfcrZI1hJD9asGt18lRxne.jpg,"['Romance', 'Drama', 'Comedy']",200727,en,"Love, Rosie","Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",74.247,/rpD0t7DhzJVadnzgxSYrqljQTL2.jpg,2014-10-16,"Love, Rosie",False,7.831,6100,
False,/Ru4YeA6BpROEJkIwayqfBHkQ7O.jpg,"['Thriller', 'Crime', 'Drama']",2721,fr,Z,"Amidst a heated political climate, the opposition leader is killed in what appears to be a traffic accident. When a magistrate finds evidence of a government cover-up, witnesses start to get targeted. A thinly-fictionalized account of the events surrounding the assassination of Greek politician Grigoris Lambrakis in 1963, Z captures the outrage about the military junta that ruled Greece at the time.",39.4,/dFAJyFNgvOv24f2RQyI9KDxjGr3.jpg,1969-02-26,Z,False,7.831,513,
False,/liZhDhrrNVX8IK4TaeaFodzMamy.jpg,"['Drama', 'History', 'War']",826,en,The Bridge on the River Kwai,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson, the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",32.743,/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg,1957-10-11,The Bridge on the River Kwai,False,7.831,2023,
False,/qjPhauZx2vOi3gNKsQfJZHeGemB.jpg,"['Drama', 'Science Fiction', 'Mystery']",593,ru,Солярис,A psychologist is sent to a space station orbiting a planet called Solaris to investigate the death of a doctor and the mental problems of cosmonauts on the station. He soon discovers that the water on the planet is a type of brain which brings out repressed memories and obsessions.,26.211,/uER8n2iitx8Tek6v0wXeF5lMGXp.jpg,1972-03-20,Solaris,False,7.83,1539,
False,/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,"['Fantasy', 'Adventure', 'Animation', 'Family']",10191,en,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",110.677,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,2010-03-18,How to Train Your Dragon,False,7.828,12731,
False,/cVPBT3FqKG3BPXlH4Hg54KHxnqQ.jpg,"['Crime', 'Thriller', 'Drama']",934,fr,Du rififi chez les hommes,"Out of prison after a five-year stretch, jewel thief Tony turns down a quick job his friend Jo offers him, until he discovers that his old girlfriend Mado has become the lover of local gangster Pierre Grutter during Tony's absence. Expanding a minor smash-and-grab into a full-scale jewel heist, Tony and his crew appear to get away clean, but their actions after the job is completed threaten the lives of everyone involved.",16.379,/heVdAFNZUxXVmO6jiJcEHCvI5lK.jpg,1955-04-13,Rififi,False,7.829,533,
False,/iVQifEAWEGA5ajuTjLFv3kFSIOK.jpg,"['War', 'Drama']",398924,fr,Un sac de billes,"At the beginning of the 1940s, in a France occupied by Nazi forces, lived the Jewish Joffo family. Happy and tight-knit, she sees her future darken when all members of the family are forced to wear the yellow star. Fearing the worst, the parents organized their family to flee to the free zone in the south of the country. Maurice, twelve years old, and Joseph, ten years old, will therefore leave alone in order to maximize their chances of finding their older brothers already settled in Nice.  The brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again.",22.345,/kjVPBXfo7frULyUzQ8NRPAflP8G.jpg,2017-01-18,A Bag of Marbles,False,7.828,832,
False,/mtiV9I1OswrwfMT2yWa3HRDgQXP.jpg,"['Animation', 'Drama', 'Family']",779047,en,Us Again,"In a vibrant city pulsating with rhythm and movement, an elderly man and his young-at-heart wife rekindle their youthful passion for life and each other on one magical night.",32.121,/zKnenwvQB6xA4mxc8zxL2S8qVbR.jpg,2021-03-03,Us Again,False,7.827,306,
False,/4EdN5rIT43xcqi4IVRrhxiDOz6z.jpg,"['Drama', 'Romance', 'Crime']",152742,it,La migliore offerta,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",37.405,/yfbsINSfotAHaeWKJbfsVKSckvq.jpg,2013-01-01,The Best Offer,False,7.828,2782,
False,/h5pAEVma835u8xoE60kmLVopLct.jpg,"['Animation', 'Family', 'Fantasy']",16859,ja,魔女の宅急便,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",76.536,/Aufa4YdZIv4AXpR9rznwVA5SEfd.jpg,1989-07-29,Kiki's Delivery Service,False,7.825,3924,
False,/bODIl4B857k20AhrHylKzpLprk4.jpg,['Drama'],10774,en,Network,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",41.927,/qZomlHsaALUtkFeMDwdYmwS2Pbo.jpg,1976-11-14,Network,False,7.827,1667,
False,/d0TMHWQxsqczrQ7CKyCVqfEbNRd.jpg,"['Comedy', 'Romance']",3078,en,It Happened One Night,A rogue reporter trailing a runaway heiress for a big story joins her on a bus heading from Florida to New York and they end up stuck with each other when the bus leaves them behind at one of the stops along the way.,25.766,/2PNUGWAflH6UUumas0POMmokHlc.jpg,1934-02-22,It Happened One Night,False,7.826,1204,
False,/sDNpacyIpSL8YRNkVR4qOmteXBX.jpg,"['Drama', 'Horror', 'Thriller']",805,en,Rosemary's Baby,"A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.",49.693,/nclYFGpVzfbiORO5ELVVdxzt9Vg.jpg,1968-06-12,Rosemary's Baby,False,7.827,3784,
False,/q7z2kKGeAfkKQx6cmb4pFcEEkME.jpg,"['Drama', 'Romance']",523781,en,Words on Bathroom Walls,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.",37.558,/mMICdcRBxiEUUpdAFCYRezE3Dy5.jpg,2020-08-21,Words on Bathroom Walls,False,7.826,574,
False,/620hnMVLu6RSZW6a5rwO8gqpt0t.jpg,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",508943,en,Luca,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,102.32,/jTswp6KyDYKtvC52GbHagrZbGvD.jpg,2021-06-17,Luca,False,7.826,8171,
False,/nc6uHR9QRzhAUIB6q8tDGzBAsx4.jpg,"['Drama', 'History']",11656,sv,Jungfrukällan,"Devout Christians Töre and Märeta send their only daughter, the virginal Karin, and their foster daughter, the unrepentant Ingeri, to deliver candles to a distant church. On their way through the woods, the girls encounter a group of savage goat herders who brutally rape and murder Karin as Ingeri remains hidden. When the killers unwittingly seek refuge in the farmhouse of Töre and Märeta, Töre plots a fitting revenge.",25.735,/z70YM3Y4pNYZATMhFMKonngaeMC.jpg,1960-02-08,The Virgin Spring,False,7.826,593,
False,/yJAQSaH6L2TIpF23ojGiBxtbVJJ.jpg,"['Animation', 'Family']",83564,en,La luna,"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions?",16.63,/9euW64JUgFlA7fxN8lAmwK6gUaQ.jpg,2012-02-10,La luna,False,7.824,775,
